,Datetime,Text,Hashtags
51,2022-03-30 16:13:58+00:00,Want to stop relying on others to tell you which #bitcoin wallet the best? Learn how to find the best wallets yourself with the Choose Your #Cryptocurrency Wallet Workshop. Details: https://t.co/CdnA4keApj,"['bitcoin', 'Cryptocurrency']"
52,2022-03-29 14:53:39+00:00,Is Monero better for privacy? Andreas compares #Bitcoin and #Monero in this Q&amp;A https://t.co/VLAvpHbacV,"['Bitcoin', 'Monero']"
53,2022-03-28 18:15:07+00:00,The whole point of a decentralized blockchain is that you don’t keep the information secure; you spread it out so thin there’s no place to attack it directly. That’s what makes it secure.,
54,2022-03-27 16:58:09+00:00,LIVESTREAM is happening now. Join me: https://t.co/NnSCeZTKK8 https://t.co/CtAYbXOogs,
55,2022-03-24 23:17:26+00:00,"The March Livestream Q&amp;A is Sunday, March 27th at 10am PST/17:00 UTC. I’ll be answering your questions about #crypto and open #blockchains. Hope to see you there!
https://t.co/NnSCf0blBG","['crypto', 'blockchains']"
56,2022-03-21 15:48:26+00:00,"There's a lot of bulls**t being peddled. Do you know the difference between an open blockchain and bulls**t?

Check out this talk to help you decide:
https://t.co/1J2skW4FIh",
57,2022-03-18 13:24:48+00:00,"Bitcoin is open.
Bitcoin is borderless.
Bitcoin is permissionless.

#BITCOIN DELIVERS FREEDOM!
https://t.co/hxCpJBYuZQ https://t.co/gbtl1gOgOV",['BITCOIN']
58,2022-03-17 14:53:59+00:00,"What is the essence of #bitcoin?

It’s not #blockchain.

It's the ability to operate in a decentralized way without having to trust anyone.

To be able to use software to authoritatively and independently verify everything yourself without appeal to authority.","['bitcoin', 'blockchain']"
59,2022-03-16 16:06:15+00:00,"Will #DeFi change the world?
That depends.
Andreas explains: https://t.co/6BDzv8IXGv",['DeFi']
60,2022-03-15 15:04:22+00:00,"If you die without a will, trust, or plan, who inherits your #cryptoassets? You probably won’t like the answer. Learn how to make a plan for your #bitcoin in the Inheritance Planning for Cryptoassets Workshop: https://t.co/UkOAJAH60Y","['cryptoassets', 'bitcoin']"
61,2022-03-14 13:40:16+00:00,#Bitcoin invites you to break away from the old infrastructure of banking and puts the power of your money directly in your own hands. Learn More: https://t.co/FyeUp2JP40,['Bitcoin']
62,2022-03-11 15:59:23+00:00,"📚 READ 📚
 https://t.co/dhvgT6NUqM 

🎥 WATCH  🎥
 https://t.co/ooIZFiW8jU 

🧠 LEARN 🧠
 https://t.co/mGZna5GgaL 

#Bitcoin #Ethereum #Cryptocurrency https://t.co/7gtRij1uYb","['Bitcoin', 'Ethereum', 'Cryptocurrency']"
63,2022-03-10 15:42:05+00:00,"Be more zealous about guarding your privacy! If you don't understand why, speak to someone on the fringes of society in places like Venezuela, Syria, Russia, China, etc. They’ll tell you exactly how dangerous it is to not take precautions.",
64,2022-03-09 16:06:06+00:00,Could there ever be more than 21 million #bitcoin? Andreas answers this question here: https://t.co/KpOPezqX1f https://t.co/dmjLO611Kp,['bitcoin']
65,2022-03-08 16:09:57+00:00,Get your own #bitcoin heart emoji mug! 🧡We test every product to ensure quality. Purchase with #crypto or fiat ➡️  https://t.co/P2z7z0BkfP https://t.co/NVSoO5oVl9,"['bitcoin', 'crypto']"
66,2022-03-07 16:00:21+00:00,#Bitcoin isn't just money. The #blockchain isn't a system of currency. It is a platform of trust. It is the concept of decentralization applied to the human communication of value.,"['Bitcoin', 'blockchain']"
67,2022-03-04 15:57:37+00:00,"Curious about mining #crypto? My latest video explains what miners do to solve the mining puzzle: https://t.co/OKFA1cOGS5
#bitcoinmining","['crypto', 'bitcoinmining']"
68,2022-03-03 15:53:56+00:00,"It is possible to live in a world with rules but no rulers. Help me spread this message by supporting me on Patreon as a Community Builder. 

Go to https://t.co/5XUA51fJfL  and JOIN US!",
69,2022-03-02 15:42:59+00:00,"It will take time for the idea of decentralized trust through computation to become a part of the mainstream consciousness. Until then, the idea creates cognitive dissonance for those accustomed to centralized trust systems.",
70,2022-03-01 15:57:07+00:00,"New to #bitcoin and confused about the terminology? This video will help!

Learn about public and private keys, hashes, &amp; more as you move forward in your #crypto journey: 
👉https://t.co/mmdz1k0NKK","['bitcoin', 'crypto']"
71,2022-02-27 17:30:10+00:00,"Livestream starts in 30 minutes. Join now! I’ll be answering questions from patrons, YouTube members, and you! Ask questions, listen, and learn about #bitcoin, #ethereum, #cryptocurrency, and open #blockchains. https://t.co/v32ZhQa6hz https://t.co/GlCqkDHHVr","['bitcoin', 'ethereum', 'cryptocurrency', 'blockchains']"
72,2022-02-25 15:37:53+00:00,"If the government can watch everything you do, they can watch every time you spend money, their ability to control your behaviour is enormous. This puts you at the mercy of a system in which, at a flick of a binary switch, you can become a non-person.",
73,2022-02-24 21:02:54+00:00,This Sunday is the monthly livestream Q&amp;A about #crypto and open #blockchains. Hope to see you there!  https://t.co/v32ZhQa6hz https://t.co/WHVisSxwes,"['crypto', 'blockchains']"
74,2022-02-23 15:02:29+00:00,"“Andreas presenta en entregas fáciles de entender la información esencial para proteger tus activos criptográficos"": una revisión del taller del ""Paquete de Seguridad"", ¡Ahora disponible en español! Velo por ti mismo: https://t.co/HpK1xCdiH5",
75,2022-02-23 14:56:54+00:00,"""Andreas lays out in easy-to-understand snippets the essential information for securing one's crypto assets"" -a review of the Security Bundle workshop, now available in Spanish! See for yourself: https://t.co/HpK1xCdiH5
#BitcoinEducation",['BitcoinEducation']
76,2022-02-22 15:22:49+00:00,"#Bitcoin is fundamentally different. In Bitcoin, you don’t owe anyone anything and no one owes you anything. It’s not a system based on debt.",['Bitcoin']
77,2022-02-21 16:42:02+00:00,"Appetite for risk varies from person to person. Increasing risk in investments is like adding hot peppers to your food. How spicy do you want YOUR stew? 🌶🌶🌶

More here ➡️ https://t.co/5kISqXkDRT https://t.co/y7T2VtHm8X",
78,2022-02-19 16:05:04+00:00,"For all of the #Ethereum lovers out there. 

#Ether you get it, or you don’t. 

https://t.co/uerV90miah","['Ethereum', 'Ether']"
79,2022-02-18 17:39:50+00:00,"Why would anyone trust nerd money vs. central bank money? Nerds brought you the internet. Banks brought you the great depression.
#Bitcoin",['Bitcoin']
80,2022-02-17 15:08:43+00:00,"How can you be sure that your hardware wallet has deleted your mnemonic phrase?

Learn here 👉 https://t.co/yCqQ1aayuc
#BitcoinEducation #CryptoEducation","['BitcoinEducation', 'CryptoEducation']"
81,2022-02-16 15:50:53+00:00,"Open blockchain systems like #Bitcoin have a steep learning curve. We're so used to looking for some authority to tell us what will happen or what is true, but it is YOU who chooses how these systems evolve.",['Bitcoin']
82,2022-02-15 16:14:45+00:00,"Are #Bicoin and #Ethereum competing with each other?
👉 https://t.co/dE4PwRlpbV","['Bicoin', 'Ethereum']"
83,2022-02-14 17:14:27+00:00,"¡Nos alegra anunciarles que nuestro famoso taller ""Paquete de Seguridad"" ya está disponible en español! Consíguelo a ½ de precio hasta este 21 de febrero usando el código-cupón: SeguridadEspanol

Échale un vistazo ➡️https://t.co/HpK1xCuTyD",
84,2022-02-14 17:13:43+00:00,"We’re excited to announce that our popular Security Bundle workshop is now available in Spanish! Get it ½ off until Feb 21 using coupon code SeguridadEspanol

Check it out ➡️ https://t.co/HpK1xCuTyD",
85,2022-02-13 13:28:14+00:00,"#Bitcoin is the reserve currency of the internet of money. 

Learn about The Internet of Money in my TIOM book series: https://t.co/lOjlqcS5ww",['Bitcoin']
86,2022-02-12 14:23:36+00:00,#Bitcoin delivers freedom.,['Bitcoin']
87,2022-02-11 15:46:08+00:00,"“Why is everyone so obsessed with the price of Bitcoin? How can I convince my friends who see it as an investment that it’s so much more than that?“

Learn about #Bitcoin Price Obsession in this new ReImagined video: https://t.co/9d9MbRm4Dr https://t.co/gzZff7wZv1",['Bitcoin']
