,Datetime,Text,Hashtags
109,2023-04-10 12:32:04+00:00,"I will stop using Twitter until the shadow-ban is gone.
Follow me on YouTube for new charts and analysis:
https://t.co/4AK9LIFU6G",
110,2023-04-09 14:45:05+00:00,"2012, 2016 and 2020 bitcoin havings were followed by 2013, 2017 and 2021 bull markets. Was that a random coincidence / spurious correlation, OR a real pattern / correlation?
And do you think there will again be a BTC bull market after 2024 halving?",
111,2023-04-07 10:41:48+00:00,"RT @BTC_Archive: 2021: 🍏 Apple CEO Tim Cook owns ""crypto""

“I’ve been researching it for a while”

#Bitcoin bro 😎
 https://t.co/8bQyWs86fK",['Bitcoin']
112,2023-04-07 10:34:44+00:00,"‼️ New PlanB video on YT

Translations in German, Turkish, Arabic, Chinese and 100 other languages (On YT bottom-right click ""CC"" to switch on subtitles and click ""settings / subtitles / autotranslate"" to chose language):
https://t.co/ZvDnqgA3EV",
113,2023-04-06 09:14:16+00:00,"RT @DSBatten: Like EVs, Bitcoin is a fully electrified, so they have no direct emissions

Like EVs, Bitcoin has indirect emissions from ele…",
114,2023-04-06 08:53:02+00:00,"RT @WallStreetSilv: The end of cash is near.

They are trying to go all digital, and then bring in the Central Bank Digital Currency (CBDC)…",
115,2023-04-06 08:51:38+00:00,RT @RobertKennedyJr: The Fed just announced it will introduce its “FedNow” Central Bank Digital Currency (CBDC) in July. CBDCs grease the s…,
116,2023-04-06 07:27:07+00:00,"RT @DocumentingBTC: The #bitcoin whitepaper appears to be hidden in every Apple Mac computer running macOS Catalina or newer.

/System/Libr…",['bitcoin']
117,2023-04-05 19:03:52+00:00,"To be crystal clear:
1933: illegal to own gold
2023: illegal to own cash
#Bitcoin    is the best alternative",['Bitcoin']
118,2023-04-05 11:20:33+00:00,RT @DSBatten: Bitcoin is likely to be the world's first major industry to go emission negative - without offsets https://t.co/1g7MgMn9tT,
119,2023-04-05 09:28:23+00:00,We are all Satoshi https://t.co/fmjdMj2Xji,
120,2023-04-05 09:23:35+00:00,"Remember April 5, 1933

They will do it again: CBDC
Protect yourself: #Bitcoin https://t.co/z4j3Ha6Mvy",['Bitcoin']
121,2023-04-04 15:32:42+00:00,"RT @WallStreetSilv: Weaponizing the US Dollar and SWIFT has consequences.

This trend will continue. More countries to follow. https://t.co…",
122,2023-04-04 10:44:03+00:00,"RT @danheld: The US Dollar uses too much energy.

Use Bitcoin instead.",
123,2023-04-03 22:08:37+00:00,"Proof that 2024 halving is not priced in. After 3 halvings, there are still people who think there will be a miner death spiral. Hilarious.. and profitable inside info😎",
124,2023-04-03 21:51:50+00:00,"RT @adam3us: @CoinClubQuincy lols the gold old 2013/2017 halvening ""miner death spiral"" theory. never happened before. total flop.",
125,2023-04-01 07:50:37+00:00,"#Bitcoin March closing price $28,476 https://t.co/3clCtKAYlK",['Bitcoin']
126,2023-03-31 12:32:57+00:00,"My account is now verified with the blue check!
DM: DMs from PlanB without blue check = scam
REPLIES: PlanB replies without blue check = scam
FOLLOW: If you follow PlanB without blue check, you follow a scammer
FOLLOWER: If you are followed by PlanB without blue check, you are… https://t.co/MO11fss6M4",
127,2023-03-31 09:43:41+00:00,"RT @DSBatten: The report is up

Bitcoin's major power source is now HYDRO 

(23% of all power)

Fossil fuel sources have been decreasing at…",
128,2023-03-30 16:26:04+00:00,"RT @adam3us: @dchersh 1. gold was global money for 6000 years because it is scarce (and shiny, durable, divisible etc)
2. what makes gold s…",
129,2023-03-30 14:14:55+00:00,"RT @PositiveCrypto: #Bitcoin Stock To Flow (S2F)

Price now moving back to the S2F line. The polarising metric lives on.

Free live chart:…",['Bitcoin']
130,2023-03-30 12:10:33+00:00,"This is the fundamental problem with central banks and fiat money: central bankers still believe in Keynes and have failed to adopt to Friedman. Inflation is caused by central bank money printing, not by profits (companies) or wages (workers). https://t.co/urYtTgizML",
131,2023-03-30 10:49:23+00:00,"RT @adam3us: seems like ""rome"" always falls to it's own unforced errors. seizing sovereign funds was not a wise idea. a 5yo could figure th…",
132,2023-03-30 10:17:19+00:00,"RT @NorthmanTrader: ""BUT IT'S NOT QE""

But it sure walks, talks and acts like it.

Note: Look also before 2020. It was ""Not QE"" in 2019 too…",
133,2023-03-30 09:06:00+00:00,"RT @dueyfromstlouis: The US government will NEVER allow #Bitcoin to replace the US Dollar.

Did Britain allow the US dollar to replace the…",['Bitcoin']
134,2023-03-30 09:05:37+00:00,"RT @Endorsen: There is no second best.

@$500M invested in bitcoin miners capturing methane, the network become carbon neutral

Then every…",
135,2023-03-30 08:28:57+00:00,The continuous stream of bad news is keeping prices low for some very large buyers with unstoppable appetite. The momentum is real. https://t.co/HQQcijEF7d,
136,2023-03-29 10:49:09+00:00,#Bitcoin is getting stronger https://t.co/NRXmsPfClt,['Bitcoin']
137,2023-03-29 09:54:01+00:00,#Bitcoin https://t.co/iWkqSRzdbE,['Bitcoin']
138,2023-03-28 17:49:43+00:00,What will #Bitcoin    market cap (currently 19.3m x $27k = $0.5t) be 10 years from now (in 2033)?,['Bitcoin']
139,2023-03-28 14:48:10+00:00,"I see #Bitcoin as a call option: BTC will go to ~$100T (global M2 money supply) or $0.

If BTC becomes global currency then BTC value will be ~$5m (at current global M2). At $27k BTC markets currently estimate 0.5% probability of that happening. https://t.co/kGALBnajkr",['Bitcoin']
140,2023-03-28 10:23:28+00:00,"Satoshi is anon for a reason. Once you understand why, you understand more about bitcoin than most people do.",
141,2023-03-26 16:00:03+00:00,"RT @VailshireCap: There is no dumber statement to make than “Bitcoin has no use case.”

This is a glaring declaration to the world that you…",
142,2023-03-26 13:25:23+00:00,"RT @stackhodler: In 2012 Argentina banned citizens from buying Dollars to force them to save in Pesos.

At the time you could get ~4 Pesos…",
143,2023-03-26 13:21:44+00:00,"RT @WallStreetSilv: China cuts US Treasury holdings to lowest level since global financial crisis. And the sales are accelerating.

At the…",
144,2023-03-25 23:32:08+00:00,"RT @BTCLiotta04: BTW @greenpeaceusa 
Bitcoin PoS already exists. The code was already changed in 2021. Oops now what?! https://t.co/Gva7YFf…",
145,2023-03-25 23:18:22+00:00,"RT @MarkNewtonCMT: Retail investors sitting on more Cash than the Pandemic High, &amp; now 5.1 trillion in MM assets- Let that sink in for a mi…",
146,2023-03-25 21:37:30+00:00,"RT @adam3us: the cycle of macro-economics crises are economic darwinism. unfortunately governments, monetary policy officials are failing.…",
147,2023-03-24 15:08:04+00:00,"RT @JasonPLowery: Same sh*t, different century. #Bitcoin https://t.co/vBciDdTgrw",['Bitcoin']
148,2023-03-24 12:17:53+00:00,"RT @business: Nasdaq expects to launch crypto safekeeping services this year, joining a growing pool of traditional finance firms moving in…",
149,2023-03-23 22:36:44+00:00,"RT @DTAPCAP: Completely ridiculous...

...that #Powell knowingly put the US into recession to bring down one statistic, the CPI...

...when…",['Powell']
150,2023-03-23 21:43:07+00:00,"RT @PrestonPysh: Foreign repo usage skyrockets, indicating an offshore scramble for dollars. Depositors withdraw from US banks, opting for…",
151,2023-03-23 20:51:14+00:00,"RT @NorthmanTrader: Fed March 22: WE WILL KEEP REDUCING THE BALANCE SHEET AS PLANNED.

Increases balance sheet by another $93B during the w…",
152,2023-03-23 20:32:08+00:00,"US closing on/off-ramps = capital controls.

Capital controls = bad news for investors (think debasement, think hyperinflation, think Zimbabwe, Venezuela, Lebanon, Iran, Argentina, etc).

Get out while you can.
Get out NOW!",
153,2023-03-23 17:52:37+00:00,RT @naiivememe: #Bitcoin https://t.co/96kKnjvQ8c,['Bitcoin']
154,2023-03-23 17:46:21+00:00,1000 sats for only $0.28 .. unreal,
155,2023-03-23 17:38:16+00:00,"RT @DylanLeClair_: Okay hear me out, the $BTC order book is so illiquid that if we all dig through our couch cushions and punt our spare ch…",
156,2023-03-23 12:47:05+00:00,"RT @adam3us: #Bitcoin ""there can be only one"" 
-Connor MacLeod, ""The Highlander"" https://t.co/uwZR2w0INM",['Bitcoin']
157,2023-03-22 14:35:33+00:00,"RT @balajis: The infinite money is here.
How we got here is a matter for history.
The question is how to get out.
Fed is launching their CB…",
158,2023-03-22 10:17:29+00:00,RT @GovRonDeSantis: The movement to establish a central bank digital currency is an attempt to surveil &amp; control the finances of Americans.…,
159,2023-03-22 10:12:04+00:00,"RT @DSBatten: #Bitcoin is useless

pre-2023, Bitcoin was only useful to

~4 Bln people living under authoritarian regimes
~315 Mln living u…",['Bitcoin']
160,2023-03-21 22:21:45+00:00,"RT @Kanthan2030: 💥De-dollarization and internationalization of Yuan. Putin heralds the death of petrodollar and the birth of petroyuan. 

🔹…",
161,2023-03-21 16:53:20+00:00,"RT @GovRonDeSantis: The Biden Administration’s creation of a central bank digital currency is about one thing - control. 

I am calling on…",
162,2023-03-21 16:47:01+00:00,"RT @DSBatten: At today's ASIC prices &amp; hashrate: 

$350M financing of vented methane $BTC mining:

* Makes the #BTC network emission negati…",['BTC']
163,2023-03-21 11:44:03+00:00,"RT @rarepassenger: HOW YOUR FRIENDS AND FAMILY CAN BUY #BITCOIN W/O AN EXCHANGE

Many people who discover #Bitcoin will always ask how do t…","['BITCOIN', 'Bitcoin']"
164,2023-03-20 23:05:48+00:00,Triple Top (new ath this halving cycle)? https://t.co/fH9YEAB5v5,
165,2023-03-20 20:09:41+00:00,RT @NorthmanTrader: 24 hours after the Fed announces coordinated central bank action with 5 other central banks $SPX closes above its 200 d…,
166,2023-03-20 18:25:23+00:00,RT @GovRonDeSantis: No CBDC in Florida https://t.co/p9pwSTmrlN,
167,2023-03-20 14:19:44+00:00,RT @JasonPLowery: Weaponizing SWIFT will be looked back upon as being a more strategically stupid decision than cancelling all national deb…,
168,2023-03-20 13:21:45+00:00,"RT @Investingcom: ⚠️BREAKING:

*FEDERAL RESERVE: THE FED AND THE CENTRAL BANKS OF THE UK, CANADA, JAPAN, THE ECB, AND SWITZERLAND ANNOUNCE…",
169,2023-03-20 10:57:14+00:00,"RT @EnergyCynic: Janet Yellen admitted to Congress that SHE and other government officials determine which banks are systemic, and which ar…",
170,2023-03-19 15:48:55+00:00,"RT @CaitlinLong_: WORLD WAKING UP to the fact that a bank deposit is an unsecured loan to a leveraged counterparty, that the FDIC insurance…",
171,2023-03-19 15:05:59+00:00,"RT @cobbo3: South African developer Kgothatso Ngako creates new software so Africans can use Bitcoin without internet access  
https://t.co…",
172,2023-03-19 14:16:45+00:00,"""Bitcoin consumes at least 28 times less energy and can run today with 60 times less energy than the classical system""

So, Greta, governments &amp; central banks, let's do the right thing and switch from fiat money/banking to bitcoin asap, to save the planet!
https://t.co/ryNbOGEFOZ https://t.co/16AJqTj8Xj",
173,2023-03-17 21:43:40+00:00,#Bitcoin $27k https://t.co/3uTO5JSW5U,['Bitcoin']
174,2023-03-17 17:34:37+00:00,"#Bitcoin was made for this!

Central banks are THE problem:
1) governments want war/lockdown/bailout
2) central banks create money to finance this
3) new money causes inflation, prices rise
4) central banks increase rates to tame inflation
5) banks, stocks, money die
Rinse&amp;repeat https://t.co/4GDb9hT7Z1",['Bitcoin']
175,2023-03-17 13:40:15+00:00,"New PlanB caps are available! (N.03 limited series of 3000)
https://t.co/B6bWQBTZWa",
